a,b,c,receive_pell,receive_pell1,receive_pell2,receive_pell3,receive_pell4,receive_pell5,receive_pell6,receive_pell7,receive_pell8,receive_pell9,receive_pell10,receive_pell11,receive_pell12,receive_pell13,receive_pell14,receive_pell15,receive_pell16,receive_pell17,receive_pell18,receive_pell19,receive_pell20,receive_pell21,pell_avg,pell_avg1,pell_avg2,pell_avg3,pell_avg4,pell_avg5,pell_avg6,pell_avg7,pell_avg8,pell_avg9,pell_avg10,pell_avg11,pell_avg12,pell_avg13,pell_avg14,pell_avg15,pell_avg16,pell_avg17,pell_avg18,pell_avg19,pell_avg20,pell_avg21,pell_cost_1year,pell_cost_10year,receive_pell_baseline,receive_pell1_baseline,receive_pell2_baseline,receive_pell3_baseline,receive_pell4_baseline,receive_pell5_baseline,receive_pell6_baseline,receive_pell7_baseline,receive_pell8_baseline,receive_pell9_baseline,receive_pell10_baseline,receive_pell11_baseline,receive_pell12_baseline,receive_pell13_baseline,receive_pell14_baseline,receive_pell15_baseline,receive_pell16_baseline,receive_pell17_baseline,receive_pell18_baseline,receive_pell19_baseline,receive_pell20_baseline,receive_pell21_baseline,pell_avg_baseline,pell_avg1_baseline,pell_avg2_baseline,pell_avg3_baseline,pell_avg4_baseline,pell_avg5_baseline,pell_avg6_baseline,pell_avg7_baseline,pell_avg8_baseline,pell_avg9_baseline,pell_avg10_baseline,pell_avg11_baseline,pell_avg12_baseline,pell_avg13_baseline,pell_avg14_baseline,pell_avg15_baseline,pell_avg16_baseline,pell_avg17_baseline,pell_avg18_baseline,pell_avg19_baseline,pell_avg20_baseline,pell_avg21_baseline,pell_cost_1year_baseline,pell_cost_10year_baseline
9000,2,3,0.37402877,0.73251176,0.6128667,0.17232731,0.001480336,0.40064579,0.49477753,0.41715074,0.308079,0.25003883,0.33069816,0.56384903,0.4542518,0.28647777,0.445384,0.43918324,0.39969057,0.41092092,0.61703807,0.044018984,0.31908473,0.64429551,2264.5708,4723.9893,4306.374,595.99023,3.8826301,2338.7019,2617.9016,2519.7644,2187.5632,1670.7771,1800.0016,2922.8035,2881.2141,2194.4534,2421.9565,2925.6875,2683.7278,2113.7878,4348.3872,238.84981,1738.5758,4267.6113,43.10716337,431.07162,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
9000,2,3.5,0.38180351,0.71593899,0.64236802,0.28567207,0.00628572,0.44888058,0.49450514,0.49140188,0.32868525,0.27160606,0.34325716,0.50096363,0.47476667,0.34437868,0.43049207,0.43281558,0.3960976,0.37740341,0.70568591,0.046316512,0.3644771,0.67397565,2486.2485,5139.2861,4513.3887,1097.0939,14.163906,2326.0415,2988.0122,2926.0386,2242.3008,1626.0356,2120.0703,3293.4961,2880.8733,2253.3103,2797.4941,3018.739,2973.8904,2165.7454,4420.7896,244.4789,1850.3929,4680.7148,51.68866967,516.88672,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
9000,2.5,2.5,0.59561253,0.64693302,0.61104238,0.61119038,0.5779866,0.47695032,0.5308184,0.58118838,0.58174622,0.55076241,0.5385676,0.56311911,0.57647741,0.36414632,0.50926095,0.68625289,0.66841179,0.51434225,0.78417313,0.048462339,0.54397935,0.61410749,3792.3188,4730.7505,4421.8828,4126.3467,4213.1665,2560.4702,3665.748,3807.3445,3612.3079,3818.6304,3378.6245,3605.6663,3652.6099,2923.9114,3430.1809,4736.1543,5041.2603,2731.8826,4327.1968,308.95862,3481.219,4565.3901,67.54598405,675.45984,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
9000,2.5,3,0.3603524,0.72249925,0.59438682,0.15943933,0.001400881,0.43870002,0.47065681,0.42437705,0.32570449,0.28913862,0.30617303,0.52866334,0.44049239,0.30872563,0.38159117,0.41314942,0.38593411,0.34428194,0.62278575,0.043565165,0.28785568,0.62498921,2273.1414,5016.7173,4189.9019,945.07538,7.1986022,2179.6375,3012.6555,2586.8428,2059.4785,1783.6772,2138.2759,3089.676,2849.9893,1943.4502,2933.104,2859.6792,2931.7366,2251.635,4433.1958,273.30981,1995.2643,4295.228,51.40847297,514.08472,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
9000,2.5,3.5,0.43851256,0.6512472,0.63750851,0.28313798,0.00887853,0.42196417,0.51313972,0.49430901,0.35331544,0.28751928,0.35580078,0.60561055,0.51266783,0.31857207,0.4171221,0.48241687,0.41359478,0.38699916,0.76065344,0.041443989,0.36673069,0.70948386,2683.6282,5626.4385,4413.7422,1234.7339,20.816448,2400.2664,3124.4927,2900.082,2376.8137,1888.3124,2270.5127,3664.4722,3255.5579,2132.5786,2983.0278,3396.4692,2730.7014,2275.0081,4076.2297,299.03043,2073.4658,4182.4819,51.22990995,512.29907,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
10000,0,1,0.16227491,0.55204999,0.014584785,0,0,0.18380138,0.24414459,0.18222243,0.13586052,0.10785739,0.11994059,0.30270907,0.21670637,0.14798541,0.18213485,0.18009633,0.13954286,0.1812678,0.35114032,0.022946898,0.1158507,0.40555093,762.64197,2300.0576,20.444954,0,0,937.95203,1078.6355,918.86066,523.15283,465.00345,518.2865,1081.9779,964.89496,629.53668,946.40881,758.03009,735.99915,704.30847,1759.1725,105.52939,510.27554,1720.7915,14.84438484,148.44385,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
10000,0,1.5,0.26062557,0.7127322,0.14099462,0.001158677,0,0.28761908,0.32640257,0.29427892,0.19562067,0.16207004,0.17204483,0.34446013,0.32377619,0.2227008,0.29226524,0.25407839,0.22234105,0.2452009,0.47404006,0.029493028,0.16260874,0.53030109,1072.0721,3412.0251,291.14816,1.8224463,0,1099.5154,1473.1566,1260.5758,752.61151,648.52374,810.60242,1614.171,1313.6052,956.0462,1233.733,1290.4087,978.34729,933.38654,2299.2783,132.6528,673.65289,2577.6213,20.61666124,206.16661,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
10000,0,2,0.30806097,0.74718225,0.32486981,0.0076455,0,0.34605235,0.37341961,0.37615481,0.25456381,0.18461093,0.23399878,0.46551612,0.37139359,0.2321752,0.35654053,0.33467168,0.27220106,0.31655198,0.52322155,0.032658778,0.2123789,0.61267662,1192.9449,3856.0562,801.18713,13.157214,0,1288.1095,1574.2037,1516.9806,1007.0185,869.16412,898.27222,1833.3107,1567.899,1231.0735,1560.4539,1440.3021,1457.2433,1088.4089,2704.0498,157.73111,890.13727,3284.6211,26.21840015,262.18399,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
10000,0,2.5,0.31758636,0.749843,0.51091582,0.046462532,4.89557E-05,0.37960035,0.42019695,0.41850668,0.27344352,0.21604143,0.29888812,0.44905213,0.42565897,0.27693698,0.40737721,0.34843093,0.32798663,0.32794127,0.61220109,0.035240404,0.27093753,0.69644147,1541.5104,4482.3838,1516.542,74.259071,0.089568458,1772.5132,2052.2039,1629.486,1282.2142,997.85248,1148.125,2229.0183,1807.7322,1390.4624,1653.0208,1762.6761,1537.3351,1260.7518,3147.1589,204.01543,1098.459,3657.9868,27.73220389,277.32205,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
10000,0,3,0.37064716,0.74277681,0.58694237,0.13015497,0.001082281,0.4008911,0.41285211,0.43643689,0.29753458,0.24100707,0.34247673,0.51036906,0.43345165,0.27437046,0.43583241,0.42074856,0.36682147,0.35647547,0.59742218,0.041716281,0.28868732,0.60907388,1650.1279,4541.8135,2200.3069,228.20724,1.2147354,1888.2753,2035.7921,2186.2485,1320.0004,1296.3147,1346.853,2614.4368,2359.4438,1648.959,1951.6251,2226.6836,1777.4812,1527.9695,2925.2915,189.8748,1304.037,3696.0164,34.08500723,340.85007,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
10000,0,3.5,0.38050571,0.69917834,0.63593084,0.23803274,0.004331043,0.41316035,0.44862419,0.43977749,0.33570459,0.298163,0.37586394,0.5929957,0.50043428,0.33476993,0.47312197,0.44261402,0.38992992,0.37630877,0.67488384,0.039238948,0.33347559,0.70193249,1887.4298,4988.7896,2672.7576,538.10187,5.9046702,1747.804,2471.1311,2353.584,1677.6577,1428.6191,1420.1932,2486.5251,2521.2971,1838.7865,2187.6741,2148.282,1924.4203,1585.2711,3537.8687,202.70212,1492.0133,3564.3918,37.49417353,374.94174,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
10000,0.5,1,0.18553251,0.60498732,0.017805867,0,0,0.1911058,0.2309839,0.21410052,0.13383332,0.12348866,0.12483552,0.26978362,0.211394,0.15005213,0.22118407,0.1676477,0.14392582,0.17507444,0.36443293,0.025467921,0.10275421,0.46304849,1110.3853,3923.821,42.042065,0,0,1098.9717,1474.4689,1179.395,814.79767,655.10565,818.65424,1493.2124,1308.238,1021.7528,1166.4762,1074.2449,1031.2235,879.46771,2046.3394,149.96635,684.46613,2445.7568,19.53842352,195.38423,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
10000,0.5,1.5,0.23408908,0.68568516,0.17165543,0.001200369,0,0.25408754,0.34537634,0.25985178,0.1816728,0.15997301,0.18669604,0.41494378,0.27509737,0.20287327,0.25081387,0.26380399,0.24114151,0.24175346,0.55094421,0.032371886,0.17580751,0.61358392,1447.6954,4749.0415,458.93018,2.3030674,0,1478.6947,1777.3184,1373.953,1113.4274,893.10278,980.51196,2196.9744,1781.0801,1122.4563,1560.7798,1391.4772,1384.4382,1059.871,2433.2778,180.10086,891.92438,3136.7053,26.67946705,266.79468,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
10000,0.5,2,0.31639922,0.76962733,0.38137862,0.010075388,1.95433E-05,0.34415579,0.36027706,0.32541558,0.22107375,0.2078867,0.25547761,0.47505531,0.37019268,0.23028302,0.35737175,0.35071862,0.30158678,0.31772313,0.63013834,0.035392303,0.19995357,0.70343024,1580.2542,4623.5508,1084.7107,18.699457,0.02064774,1770.3473,2160.7729,1751.3145,1142.3219,1118.0802,1190.6848,2214.0627,1823.386,1309.8789,1696.8695,1709.3381,1648.4175,1498.0166,2904.5618,194.90443,1009.9419,3889.1726,33.9602446,339.60245,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
10000,0.5,2.5,0.33409604,0.72025293,0.56129259,0.049720034,0.000104753,0.33974493,0.38990933,0.42481771,0.28160736,0.21953799,0.29895324,0.50779468,0.400702,0.28401974,0.38251242,0.35888043,0.35857353,0.34000811,0.56931746,0.042092517,0.24255933,0.61346442,1908.9346,4827.3394,1962.6042,96.58934,0.14443724,1754.407,2278.075,2084.4009,1450.484,1147.131,1369.4927,2683.7366,2468.3809,1724.2496,2249.9282,2118.4036,1813.6635,1627.8367,3643.9475,229.07997,1271.8176,3641.0437,38.68481398,386.84814,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
10000,0.5,3,0.36018872,0.71009225,0.53493637,0.14087179,0.001110406,0.40613434,0.48136273,0.44858754,0.29748216,0.26645049,0.31382179,0.5024668,0.41287214,0.27086231,0.43048927,0.4397077,0.40394607,0.38380092,0.66237473,0.041121058,0.31577322,0.71788907,1979.3794,5320.7339,2311.9619,294.60687,1.5670694,2130.8064,2280.533,2450.6301,1547.7792,1313.4705,1670.6772,2786.6448,2680.2715,1797.5365,2257.9688,2206.9482,2256.364,1847.4644,3456.4473,235.3474,1472.0115,4463.5376,36.01883186,360.18832,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
10000,0.5,3.5,0.44780546,0.75543177,0.58290142,0.27604946,0.004466354,0.39326403,0.43140867,0.51261503,0.3649815,0.26539418,0.3483555,0.59214497,0.42730841,0.30019495,0.47337118,0.46491811,0.40332544,0.40316769,0.65477675,0.046725571,0.37268019,0.64425176,2237.1641,4999.8633,2857.8293,563.97925,6.8046389,2232.4648,2718.3586,2649.0493,1850.0614,1551.4044,1930.8132,3314.5957,2456.1685,1731.4707,2321.3757,2608.8928,2377.2593,1965.2291,3762.8035,231.04526,1750.661,4650.8574,41.88570809,418.85709,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
10000,1,1,0.56488562,0.71909451,0.63718051,0.54612559,0.57379323,0.46926224,0.52335596,0.53255594,0.49482816,0.55747658,0.5343129,0.63347262,0.59632307,0.40781587,0.49970707,0.7136544,0.70366079,0.43770501,0.72877538,0.052664097,0.53943843,0.65656048,4152.5542,5880.9653,4912.3877,5075.5303,4495.8032,2970.1899,4085.8596,4402.6567,3882.7964,3752.9536,3748.1389,4804.8115,4130.6255,3218.5393,4488.3149,5003.2007,5571.1616,2822.9102,5593.8369,379.38455,4182.6602,4711.3062,79.02601233,790.26013,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
10000,1,1.5,0.25267115,0.73214447,0.18128136,0.00134254,0,0.26689041,0.36551335,0.2682451,0.18504435,0.1675117,0.20336004,0.43845385,0.3227995,0.21244687,0.26583669,0.24864784,0.22012478,0.22650485,0.5102371,0.031792037,0.17711245,0.64450347,1491.6353,5181.2041,885.21832,4.7238555,0,1882.3108,2323.4851,1842.2059,1233.5898,1138.6318,1269.3943,2628.7783,2060.4307,1587.9175,1939.7581,1749.4966,1600.9742,1410.1545,3046.1438,197.8546,1155.5721,3632.4341,31.9119921,319.11993,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
10000,1,2,0.31647745,0.6712538,0.33481812,0.012686855,2.112E-05,0.34832281,0.40702769,0.33890754,0.23308894,0.21938109,0.21872444,0.44808125,0.37800255,0.23406532,0.35001376,0.33416262,0.27437884,0.29582044,0.52881199,0.03630618,0.23041466,0.61686283,1849.2483,5631.564,1777.2023,29.333429,0.022526193,2120.3403,2286.0774,2261.1113,1558.2781,1337.1376,1557.0691,2946.3376,2437.0137,1590.1099,1938.5471,2088.4285,1942.9962,1556.6378,3597.9497,226.97134,1244.9276,4530.9224,36.52447599,365.24475,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
10000,1,2.5,0.37286827,0.73902076,0.5331704,0.052710172,0.000135802,0.38498145,0.44792125,0.36425442,0.29013172,0.23260412,0.29766867,0.47359079,0.39328665,0.27198741,0.39835593,0.34712309,0.35363275,0.3503049,0.65872794,0.042889643,0.24776334,0.63990134,2061.8425,5920.8647,2263.4014,114.02049,0.21845859,2301.1602,2856.6143,2462.2278,1742.5323,1531.957,1615.0068,3299.9253,2628.2175,1765.7885,2556.5869,2229.9155,2395.4722,1895.3546,3547.4524,235.15955,1438.1818,4213.7979,38.29349155,382.93491,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
10000,1,3,0.34572554,0.66738969,0.59394455,0.14174721,0.001232237,0.43126982,0.44333252,0.45245039,0.33739874,0.23971611,0.3338795,0.5080936,0.41158739,0.31979856,0.37534025,0.37881285,0.36273119,0.38561782,0.68131375,0.041026838,0.30195618,0.66020995,2219.4307,5722.4614,3277.3833,353.32843,2.0401547,2166.8728,2966.7021,2326.3872,1932.7416,1592.9554,1817.0835,3208.6611,2627.793,1813.3169,2279.5461,2953.1445,2638.2517,1959.5316,3943.5635,241.19153,1656.9922,4872.5029,47.05240914,470.52408,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
10000,1,3.5,0.38411105,0.77701056,0.58587176,0.27210671,0.005575462,0.42418951,0.51491702,0.46447596,0.38601479,0.30386975,0.32587177,0.52947825,0.49219203,0.33947453,0.43014017,0.49890044,0.43447471,0.38277027,0.66413772,0.04162078,0.34182259,0.61550814,2168.5667,5496.5972,3531.5688,636.73877,7.9513083,2210.2107,3196.634,2599.748,1913.9626,1690.2417,1977.4893,3462.9163,2968.0381,1960.2355,2863.6194,3125.9255,2885.2544,2027.132,3985.3716,244.69339,1907.566,4565.9277,48.71885291,487.18854,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
